Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Odisha,2024-02-24,21.5,1.5,66.7,13.5,25.0,11.4,1005.4,21.5
Punjab,2024-02-24,23.6,0.0,32.9,17.9,29.5,14.0,996.6,23.6
Rajasthan,2024-02-24,20.7,0.4,15.0,12.9,29.0,9.7,983.6,20.7
Sikkim,2024-02-24,-7.2,0.0,68.0,-16.7,3.3,29.7,800.1,-7.2
Tamil Nadu,2024-02-24,25.5,0.0,90.3,24.0,26.1,18.2,1004.5,25.5
Telangana,2024-02-24,19.6,1.6,40.8,15.3,20.6,5.6,955.7,19.6
Tripura,2024-02-24,20.4,0.8,73.2,14.9,27.2,9.4,999.1,20.4
Uttar Pradesh,2024-02-24,20.8,0.0,58.2,11.8,30.9,4.9,997.9,20.8
Uttarakhand,2024-02-24,4.9,0.1,66.2,0.6,12.4,35.9,853.7,4.9
West Bengal,2024-02-24,23.4,0.0,73.9,17.4,34.6,13.8,1024.4,23.4
Andaman and Nicobar Islands,2024-02-24,24.3,0.0,81.4,20.2,26.6,23.7,1012.9,24.3
Chandigarh,2024-02-24,19.7,0.0,55.9,9.6,24.9,4.3,967.6,19.7
Dadra and Nagar Haveli and Daman and Diu,2024-02-24,21.4,0.0,98.0,14.9,26.4,6.7,1003.3,21.4
Delhi,2024-02-24,21.0,0.0,46.3,13.1,25.5,8.6,991.8,21.0
Jammu and Kashmir,2024-02-24,-11.0,0.0,84.8,-17.9,-1.9,33.6,820.7,-11.0
Ladakh,2024-02-24,-28.1,0.0,15.1,-40.2,-15.3,15.4,605.7,-28.1
Lakshadweep,2024-02-24,25.9,0.0,91.1,22.2,32.5,14.1,1018.2,25.9
Puducherry,2024-02-24,27.8,0.0,94.0,22.9,32.2,17.8,1019.7,34.4
Andhra Pradesh,2024-02-25,29.1,0.0,53.0,21.4,39.7,0.3,1002.3,30.2
Arunachal Pradesh,2024-02-25,-6.7,0.7,75.7,-11.9,-0.7,29.0,755.7,-6.7
Assam,2024-02-25,20.0,0.9,90.0,13.6,25.7,8.7,1010.0,20.0
Bihar,2024-02-25,18.4,0.6,77.7,12.3,25.3,11.5,1019.7,18.4
Chhattisgarh,2024-02-25,17.5,0.3,71.2,13.0,21.9,4.8,968.6,17.5
Goa,2024-02-25,23.0,0.0,96.0,18.0,25.4,17.4,1016.0,23.0
Gujarat,2024-02-25,19.3,0.7,15.0,13.3,27.1,5.7,1004.3,19.3
Haryana,2024-02-25,20.5,1.3,41.3,18.3,25.5,12.5,998.8,20.5
Himachal Pradesh,2024-02-25,-11.8,0.1,85.1,-19.9,-2.2,31.1,740.3,-11.8
Jharkhand,2024-02-25,23.8,20.1,68.0,20.4,27.3,8.4,968.3,23.8
Karnataka,2024-02-25,7.8,0.3,67.0,1.6,12.8,13.3,918.6,7.8
Kerala,2024-02-25,24.9,0.4,85.6,20.1,27.5,3.2,1012.6,24.9
Madhya Pradesh,2024-02-25,13.2,0.0,50.5,8.6,14.7,16.9,948.5,13.2
Maharashtra,2024-02-25,17.0,1.3,48.1,12.1,21.6,8.4,943.7,17.0
Manipur,2024-02-25,11.4,0.2,81.7,8.8,14.0,9.5,925.5,11.4
Meghalaya,2024-02-25,10.0,0.0,76.6,1.7,18.2,0.3,880.6,10.0
Mizoram,2024-02-25,13.5,0.0,77.3,8.1,20.0,6.1,898.9,13.5
Nagaland,2024-02-25,8.7,0.0,84.2,2.9,15.5,5.3,871.6,8.7
Odisha,2024-02-25,25.8,0.0,59.8,20.6,31.2,7.7,1007.7,25.8
Punjab,2024-02-25,21.4,0.0,51.3,20.4,23.8,9.5,991.8,21.4
Rajasthan,2024-02-25,21.0,0.0,15.0,15.7,27.1,20.2,992.6,21.0
Sikkim,2024-02-25,-3.9,0.0,77.0,-13.4,5.9,25.4,791.2,-3.9
Tamil Nadu,2024-02-25,24.0,1.5,86.7,19.8,26.8,14.4,997.1,24.0
Telangana,2024-02-25,25.1,0.0,33.9,17.3,31.5,1.8,968.6,25.1
Tripura,2024-02-25,22.8,0.7,71.8,18.2,26.2,10.1,1010.3,22.8
Uttar Pradesh,2024-02-25,27.1,0.1,50.5,23.0,30.0,9.0,1001.4,27.5
Uttarakhand,2024-02-25,1.2,1.0,72.6,-6.2,8.6,37.9,863.3,1.2
West Bengal,2024-02-25,19.5,3.4,78.6,14.6,22.5,5.2,1004.3,19.5
Andaman and Nicobar Islands,2024-02-25,19.9,1.8,92.8,18.2,24.3,15.4,1014.3,19.9
Chandigarh,2024-02-25,18.1,0.0,49.2,13.9,21.7,12.0,966.4,18.1
Dadra and Nagar Haveli and Daman and Diu,2024-02-25,30.2,0.7,76.6,28.3,33.7,14.4,1008.6,37.4
Delhi,2024-02-25,23.3,0.2,38.1,19.7,27.4,8.4,997.3,23.3
Jammu and Kashmir,2024-02-25,-8.1,0.4,79.9,-13.6,-2.5,31.6,819.4,-8.1
Ladakh,2024-02-25,-25.2,1.8,21.9,-34.8,-17.0,12.8,604.2,-25.2
Lakshadweep,2024-02-25,25.0,0.0,98.0,20.4,30.5,11.1,1020.7,25.0
Puducherry,2024-02-25,25.0,0.8,89.8,20.1,29.1,17.0,1015.0,25.0
Andhra Pradesh,2024-02-26,29.5,1.5,61.4,26.3,34.7,15.9,999.4,32.1
Arunachal Pradesh,2024-02-26,-2.2,0.0,60.4,-5.0,4.3,41.5,761.1,-2.2
Assam,2024-02-26,23.3,0.0,58.6,15.7,30.8,2.1,1010.9,23.3
Bihar,2024-02-26,20.7,0.2,70.1,10.9,26.9,8.2,1013.3,20.7
Chhattisgarh,2024-02-26,20.7,0.0,47.0,11.7,27.5,9.2,990.8,20.7
Goa,2024-02-26,28.8,0.0,83.6,27.1,30.5,6.1,1010.3,34.9
Gujarat,2024-02-26,18.9,0.0,25.1,11.3,24.1,10.5,1011.2,18.9
Haryana,2024-02-26,20.2,0.0,52.0,14.8,24.6,12.3,987.7,20.2
Himachal Pradesh,2024-02-26,-8.4,21.8,70.6,-15.2,-6.6,30.3,727.2,-8.4
Jharkhand,2024-02-26,21.6,0.0,70.0,14.6,28.4,9.2,984.2,21.6
Karnataka,2024-02-26,18.8,0.0,59.9,10.2,30.9,8.3,922.3,18.8
Kerala,2024-02-26,20.6,0.0,87.7,14.9,24.5,2.9,1023.0,20.6
Madhya Pradesh,2024-02-26,25.4,0.0,51.7,20.6,30.5,5.1,959.7,25.4
Maharashtra,2024-02-26,21.3,0.0,40.4,13.3,31.5,11.2,944.2,21.3
Manipur,2024-02-26,11.4,1.8,77.0,5.4,16.3,5.0,924.0,11.4
Meghalaya,2024-02-26,14.5,0.8,73.6,12.6,17.1,10.0,880.6,14.5
Mizoram,2024-02-26,8.5,1.4,85.5,0.0,17.4,1.7,904.8,8.5
Nagaland,2024-02-26,10.6,0.0,69.6,2.5,17.5,13.4,874.4,10.6
Odisha,2024-02-26,24.0,0.0,67.8,14.6,31.8,7.4,999.4,24.0
Punjab,2024-02-26,19.3,0.0,55.9,12.7,26.1,11.6,984.1,19.3
Rajasthan,2024-02-26,20.5,1.8,22.4,11.7,29.9,10.0,988.0,20.5
Sikkim,2024-02-26,-7.9,0.3,73.4,-11.9,-5.1,33.7,796.9,-7.9
Tamil Nadu,2024-02-26,30.0,0.0,84.7,24.7,36.3,10.4,998.6,39.0
Telangana,2024-02-26,16.4,0.0,38.3,12.5,20.8,1.4,958.2,16.4
Tripura,2024-02-26,23.1,1.8,70.7,15.7,32.8,8.1,1007.6,23.1
Uttar Pradesh,2024-02-26,20.9,0.3,75.3,13.5,25.8,6.5,1000.2,20.9
Uttarakhand,2024-02-26,0.2,1.6,69.6,-9.7,7.9,34.4,868.9,0.2
West Bengal,2024-02-26,20.2,1.3,76.1,17.6,22.0,9.4,1019.9,20.2
Andaman and Nicobar Islands,2024-02-26,23.4,1.5,98.0,19.1,27.0,12.2,1015.0,23.4
Chandigarh,2024-02-26,18.0,0.5,63.5,12.7,20.9,8.4,976.5,18.0
Dadra and Nagar Haveli and Daman and Diu,2024-02-26,23.8,0.0,98.0,19.0,26.8,9.7,1022.5,23.8
Delhi,2024-02-26,21.6,0.8,33.6,17.8,27.0,9.9,1001.3,21.6
Jammu and Kashmir,2024-02-26,-6.5,0.0,67.5,-13.4,1.2,30.7,810.0,-6.5
Ladakh,2024-02-26,-17.1,0.0,21.0,-28.9,-5.6,17.8,602.5,-17.1
Lakshadweep,2024-02-26,25.9,0.0,89.1,18.6,30.5,16.3,1019.3,25.9
Puducherry,2024-02-26,29.9,1.2,65.1,25.7,34.4,21.3,1018.4,33.7
Andhra Pradesh,2024-02-27,22.4,0.1,66.5,18.1,22.9,13.8,995.8,22.4
Arunachal Pradesh,2024-02-27,-6.0,0.8,66.5,-13.3,2.6,32.2,774.2,-6.0
Assam,2024-02-27,20.3,7.8,84.8,14.6,25.0,14.5,1010.9,20.3
Bihar,2024-02-27,18.9,0.2,80.7,11.6,27.4,8.9,988.3,18.9
Chhattisgarh,2024-02-27,20.7,0.0,57.2,13.6,29.3,6.1,972.9,20.7
Goa,2024-02-27,23.1,0.0,91.4,20.3,25.1,14.3,1020.6,23.1
Gujarat,2024-02-27,23.1,0.0,18.9,16.5,30.6,6.8,1006.0,23.1
Haryana,2024-02-27,18.5,0.0,44.7,13.7,23.3,2.1,993.2,18.5
Himachal Pradesh,2024-02-27,-9.0,6.9,69.8,-18.9,2.5,36.9,747.8,-9.0
Jharkhand,2024-02-27,22.1,0.0,69.5,12.1,29.3,4.7,979.6,22.1
Karnataka,2024-02-27,17.3,1.9,69.4,8.4,22.0,14.0,928.1,17.3
Kerala,2024-02-27,21.3,0.0,87.7,18.6,25.8,12.5,1004.0,21.3
Madhya Pradesh,2024-02-27,15.4,0.0,53.6,6.0,23.9,7.9,960.2,15.4
Maharashtra,2024-02-27,16.9,0.0,37.7,15.9,21.3,8.3,940.6,16.9
Manipur,2024-02-27,15.9,2.9,72.5,13.2,20.7,3.8,927.0,15.9
Meghalaya,2024-02-27,5.5,0.0,84.0,-3.1,14.6,9.0,875.0,5.5
Mizoram,2024-02-27,11.4,0.0,77.4,4.3,19.8,9.9,900.0,11.4
Nagaland,2024-02-27,10.3,0.1,85.1,5.9,16.8,6.1,872.1,10.3
Odisha,2024-02-27,24.3,0.0,61.1,16.2,30.1,5.7,1004.7,24.3
Punjab,2024-02-27,22.1,0.4,48.2,17.8,28.0,4.9,991.5,22.1
Rajasthan,2024-02-27,17.7,0.0,22.4,12.8,23.1,9.2,991.7,17.7
Sikkim,2024-02-27,-5.0,0.8,59.5,-12.1,2.3,31.8,782.1,-5.0
Tamil Nadu,2024-02-27,26.0,1.7,87.2,20.8,29.4,11.1,1004.0,26.0
Telangana,2024-02-27,27.5,0.3,51.0,20.5,32.0,6.0,964.2,28.0
Tripura,2024-02-27,25.9,0.5,64.1,16.1,34.9,6.1,1012.7,25.9
Uttar Pradesh,2024-02-27,22.7,1.3,54.2,14.5,29.7,2.7,1002.1,22.7
Uttarakhand,2024-02-27,0.4,1.0,64.2,-9.1,6.9,30.1,868.2,0.4
West Bengal,2024-02-27,20.7,0.1,86.6,14.1,27.5,6.3,1022.2,20.7
Andaman and Nicobar Islands,2024-02-27,20.9,0.6,98.0,17.4,25.7,11.5,1018.0,20.9
Chandigarh,2024-02-27,16.5,0.0,52.8,11.7,22.1,12.2,971.8,16.5
Dadra and Nagar Haveli and Daman and Diu,2024-02-27,24.5,1.1,90.3,20.9,25.4,9.7,1025.3,24.5
Delhi,2024-02-27,20.3,0.0,32.4,13.4,30.4,9.5,997.1,20.3
Jammu and Kashmir,2024-02-27,-14.8,0.9,76.8,-20.4,-8.9,28.6,820.3,-14.8
Ladakh,2024-02-27,-17.5,0.0,23.4,-27.2,-6.7,12.9,608.6,-17.5
Lakshadweep,2024-02-27,27.0,0.0,98.0,19.7,30.2,22.2,1019.8,27.0
Puducherry,2024-02-27,21.2,0.0,91.6,16.9,26.1,12.3,1022.9,21.2
Andhra Pradesh,2024-02-28,21.8,0.0,61.7,14.9,28.8,6.2,1006.2,21.8
Arunachal Pradesh,2024-02-28,-11.5,0.0,77.1,-21.6,-0.5,35.0,766.0,-11.5
Assam,2024-02-28,25.5,0.0,67.5,19.7,29.9,13.0,998.8,25.5
Bihar,2024-02-28,17.2,0.8,74.1,11.3,22.5,7.0,1015.7,17.2
Chhattisgarh,2024-02-28,21.3,2.8,77.4,13.1,30.5,6.3,985.0,21.3
Goa,2024-02-28,31.1,1.4,87.7,25.9,35.0,11.1,1017.2,44.2
Gujarat,2024-02-28,18.9,0.0,15.0,8.0,28.1,4.2,1001.7,18.9
Haryana,2024-02-28,22.1,0.0,52.8,17.0,26.4,0.6,986.4,22.1
Himachal Pradesh,2024-02-28,-13.0,1.1,84.8,-22.1,-2.8,34.7,744.0,-13.0
Jharkhand,2024-02-28,20.6,0.2,69.1,17.6,20.6,8.9,988.1,20.6
Karnataka,2024-02-28,17.7,0.0,70.8,9.3,25.0,13.9,935.2,17.7
Kerala,2024-02-28,28.8,0.0,82.1,25.0,30.6,11.4,1007.4,34.5
Madhya Pradesh,2024-02-28,21.2,0.0,51.4,15.7,25.1,10.8,964.0,21.2
Maharashtra,2024-02-28,18.9,0.8,42.6,12.2,25.9,14.9,937.8,18.9
Manipur,2024-02-28,13.4,0.0,80.7,7.6,18.4,6.8,923.3,13.4
Meghalaya,2024-02-28,5.1,1.0,68.6,1.5,9.9,3.8,885.4,5.1
Mizoram,2024-02-28,11.8,0.0,79.9,5.5,16.3,6.5,889.7,11.8
Nagaland,2024-02-28,6.7,0.0,83.5,0.3,14.8,6.4,868.5,6.7
Odisha,2024-02-28,21.6,0.0,66.7,14.0,30.6,17.0,1006.6,21.6
Punjab,2024-02-28,15.8,1.4,70.1,6.3,20.2,6.9,982.2,15.8
Rajasthan,2024-02-28,20.9,0.7,16.6,7.7,34.8,6.9,989.7,20.9
Sikkim,2024-02-28,-0.4,10.7,76.6,-9.6,11.1,41.4,783.5,-0.4
Tamil Nadu,2024-02-28,25.7,0.0,91.6,21.4,29.5,20.6,1029.9,25.7
Telangana,2024-02-28,24.0,0.0,28.1,15.6,32.9,17.0,966.5,24.0
Tripura,2024-02-28,23.0,0.0,70.9,19.6,25.4,15.3,1002.4,23.0
Uttar Pradesh,2024-02-28,26.1,1.3,54.2,21.4,31.6,1.5,1005.9,26.1
Uttarakhand,2024-02-28,-1.0,1.4,66.8,-11.8,8.6,26.8,877.9,-1.0
West Bengal,2024-02-28,23.3,1.3,67.4,16.3,28.0,7.1,1015.5,23.3
Andaman and Nicobar Islands,2024-02-28,22.5,0.0,90.7,22.1,24.5,22.4,1020.1,22.5
Chandigarh,2024-02-28,16.6,0.0,62.1,8.9,22.8,8.0,975.9,16.6
Dadra and Nagar Haveli and Daman and Diu,2024-02-28,18.9,0.7,94.5,15.3,20.3,21.0,1015.7,18.9
Delhi,2024-02-28,13.9,0.7,53.1,4.6,25.8,8.7,992.6,13.9
Jammu and Kashmir,2024-02-28,-5.2,0.1,69.4,-14.2,1.5,27.6,822.3,-5.2
Ladakh,2024-02-28,-21.7,0.0,38.9,-31.9,-14.8,13.5,601.0,-21.7
Lakshadweep,2024-02-28,28.6,0.0,85.0,22.7,33.5,18.4,1018.5,34.7
Puducherry,2024-02-28,24.8,0.7,89.0,20.5,29.4,11.1,1021.1,24.8
Andhra Pradesh,2024-02-29,19.1,0.0,79.9,9.7,29.3,13.9,994.8,19.1
Arunachal Pradesh,2024-02-29,-2.2,0.0,68.4,-7.5,1.8,35.0,762.8,-2.2
Assam,2024-02-29,22.3,0.8,65.3,17.6,26.9,8.2,1013.4,22.3
Bihar,2024-02-29,25.6,0.2,50.2,24.2,30.0,7.3,1015.2,25.6
Chhattisgarh,2024-02-29,24.9,0.0,57.1,18.5,29.8,7.7,980.9,24.9
Goa,2024-02-29,22.0,1.4,95.2,20.2,24.0,14.8,1015.3,22.0
Gujarat,2024-02-29,19.4,1.0,32.7,6.1,30.6,12.5,1001.5,19.4
Haryana,2024-02-29,20.7,0.0,29.1,17.2,23.3,14.0,994.2,20.7
Himachal Pradesh,2024-02-29,-10.4,0.0,67.1,-19.3,-3.4,34.9,745.0,-10.4
Jharkhand,2024-02-29,21.1,0.0,91.5,13.7,26.8,9.6,990.0,21.1
Karnataka,2024-02-29,15.9,0.0,67.7,10.5,22.8,4.2,910.1,15.9
Kerala,2024-02-29,28.5,12.3,88.8,25.1,31.2,15.1,1009.5,35.2
Madhya Pradesh,2024-02-29,25.7,0.3,43.9,21.3,31.2,4.9,958.1,25.7
Maharashtra,2024-02-29,13.5,0.0,60.3,5.0,25.4,12.4,948.9,13.5
Manipur,2024-02-29,17.4,0.0,74.3,13.7,21.0,4.9,926.4,17.4
Meghalaya,2024-02-29,12.1,0.5,94.1,4.9,19.6,12.8,874.8,12.1
Mizoram,2024-02-29,11.5,0.0,70.8,3.5,15.4,9.8,897.1,11.5
Nagaland,2024-02-29,9.7,0.0,83.4,5.3,16.4,0.2,871.8,9.7
Odisha,2024-02-29,22.2,0.0,67.2,14.2,31.1,4.8,998.4,22.2
Punjab,2024-02-29,17.8,0.0,40.1,13.4,22.3,7.6,990.6,17.8
Rajasthan,2024-02-29,24.7,0.6,15.0,13.0,37.7,15.4,986.1,24.7
Sikkim,2024-02-29,-4.9,0.0,78.1,-12.1,1.6,34.7,796.5,-4.9
Tamil Nadu,2024-02-29,28.9,1.1,96.3,27.8,32.5,16.5,1012.8,38.8
Telangana,2024-02-29,23.4,0.0,33.4,19.9,29.1,15.5,964.7,23.4
Tripura,2024-02-29,24.2,0.0,59.8,20.1,28.5,11.9,1002.4,24.2
Uttar Pradesh,2024-02-29,21.7,0.0,70.3,19.7,26.8,3.8,1008.1,21.7
Uttarakhand,2024-02-29,-3.8,7.6,73.9,-9.5,2.2,38.8,862.6,-3.8
West Bengal,2024-02-29,22.2,0.5,66.7,18.5,29.0,10.3,1017.1,22.2
Andaman and Nicobar Islands,2024-02-29,18.4,3.1,98.0,15.5,19.1,23.9,1009.5,18.4
Chandigarh,2024-02-29,20.2,0.0,52.3,16.1,29.2,7.8,966.2,20.2
Dadra and Nagar Haveli and Daman and Diu,2024-02-29,28.4,0.0,84.7,25.7,34.6,13.9,1010.0,33.9
Delhi,2024-02-29,15.3,0.0,45.2,10.9,18.1,8.8,999.5,15.3
Jammu and Kashmir,2024-02-29,-5.0,0.0,59.5,-13.5,4.3,32.3,820.0,-5.0
Ladakh,2024-02-29,-20.9,0.0,37.3,-30.6,-11.9,20.5,596.3,-20.9
Lakshadweep,2024-02-29,27.3,0.0,98.0,24.4,30.8,23.7,1024.2,33.4
Puducherry,2024-02-29,28.9,0.0,98.0,28.9,31.2,21.7,1027.0,39.2
Andhra Pradesh,2024-03-01,34.3,0.2,61.1,24.9,39.4,20.6,993.5,43.6
Arunachal Pradesh,2024-03-01,9.7,0.4,62.4,-0.6,17.9,32.7,765.0,9.7
Assam,2024-03-01,40.5,0.0,53.7,35.4,50.1,18.8,1004.3,59.3
Bihar,2024-03-01,37.6,0.9,60.7,29.9,41.4,8.1,996.3,53.9
Chhattisgarh,2024-03-01,29.9,0.6,49.7,26.5,33.7,5.1,982.4,30.9
Goa,2024-03-01,30.4,0.1,74.2,25.4,34.8,14.6,1016.3,37.2
Gujarat,2024-03-01,35.7,1.2,15.0,29.1,42.0,14.0,999.4,35.7
Haryana,2024-03-01,44.6,0.0,16.2,40.9,50.9,0.3,993.5,44.6
Himachal Pradesh,2024-03-01,5.5,0.3,55.5,-5.1,14.4,21.7,736.7,5.5
Jharkhand,2024-03-01,36.9,0.0,40.4,34.0,39.5,9.1,969.6,41.1
Karnataka,2024-03-01,30.1,0.0,66.0,28.0,33.6,20.8,912.6,34.4
Kerala,2024-03-01,29.5,0.1,89.2,26.2,31.7,21.1,1004.8,38.7
Madhya Pradesh,2024-03-01,33.5,1.0,31.6,26.5,39.8,11.4,951.8,33.5
Maharashtra,2024-03-01,27.2,2.3,36.6,24.8,32.6,14.8,952.8,27.2
Manipur,2024-03-01,29.5,1.2,54.3,26.2,34.4,8.9,915.3,31.0
Meghalaya,2024-03-01,22.5,0.4,73.2,16.9,33.4,12.2,865.0,22.5
Mizoram,2024-03-01,27.1,0.0,66.9,15.6,33.4,13.6,902.2,28.8
Nagaland,2024-03-01,27.0,0.0,65.5,19.5,33.2,18.0,874.3,28.5
Odisha,2024-03-01,33.7,2.7,57.6,31.9,37.6,18.9,1008.8,40.4
Punjab,2024-03-01,36.1,4.3,36.7,30.8,41.5,10.0,985.4,36.1
Rajasthan,2024-03-01,40.8,0.0,15.0,35.0,47.3,15.0,983.3,40.8
Sikkim,2024-03-01,11.8,1.3,54.6,4.7,20.1,30.0,790.2,11.8
Tamil Nadu,2024-03-01,33.9,0.0,78.1,29.2,35.6,24.5,997.9,50.7
Telangana,2024-03-01,38.0,0.0,24.5,31.7,45.4,15.4,962.9,38.0
Tripura,2024-03-01,29.5,0.0,60.0,22.5,37.5,15.5,999.8,31.9
Uttar Pradesh,2024-03-01,25.8,0.1,42.3,19.5,32.7,7.1,1001.6,25.8
Uttarakhand,2024-03-01,19.8,0.3,53.0,15.1,24.5,28.7,862.1,19.8
West Bengal,2024-03-01,34.4,1.4,65.6,31.2,39.1,21.4,1012.7,46.0
Andaman and Nicobar Islands,2024-03-01,30.1,0.0,98.0,27.6,34.7,24.0,1007.4,43.9
Chandigarh,2024-03-01,30.7,0.0,30.6,27.2,36.1,7.4,975.1,30.7
Dadra and Nagar Haveli and Daman and Diu,2024-03-01,32.6,1.9,73.8,23.8,39.4,24.9,1011.9,43.7
Delhi,2024-03-01,34.4,0.0,26.5,27.5,40.6,6.3,992.2,34.4
Jammu and Kashmir,2024-03-01,11.2,0.5,60.1,4.8,18.5,37.2,808.3,11.2
Ladakh,2024-03-01,2.1,0.5,15.0,-6.3,12.0,26.2,595.0,2.1
Lakshadweep,2024-03-01,28.2,0.0,98.0,26.8,31.7,29.8,1011.6,36.7
Puducherry,2024-03-01,31.2,0.0,85.8,27.2,31.5,17.9,1013.5,43.9
Andhra Pradesh,2024-03-02,30.5,0.6,58.0,23.0,36.9,14.4,1002.9,33.4
Arunachal Pradesh,2024-03-02,6.0,7.1,62.4,1.6,12.2,28.4,762.4,6.0
Assam,2024-03-02,31.1,6.2,60.6,25.8,39.5,5.7,1018.7,35.3
Bihar,2024-03-02,38.1,0.1,47.7,32.2,40.5,6.8,1012.8,47.6
Chhattisgarh,2024-03-02,42.6,0.0,47.3,37.4,44.6,8.2,974.3,61.4
Goa,2024-03-02,25.9,0.0,87.1,20.7,27.9,14.1,999.0,25.9
Gujarat,2024-03-02,36.7,1.0,15.0,22.6,48.7,18.9,998.2,36.7
Haryana,2024-03-02,36.4,0.0,19.8,32.2,38.8,7.5,996.5,36.4
Himachal Pradesh,2024-03-02,13.2,0.0,45.0,6.9,21.1,26.6,749.2,13.2
Jharkhand,2024-03-02,30.4,2.1,57.4,23.0,34.1,11.0,967.2,33.0
Karnataka,2024-03-02,18.2,0.0,53.6,12.8,24.2,13.9,923.9,18.2
Kerala,2024-03-02,34.9,0.0,65.5,30.5,42.4,21.5,1009.7,47.7
Madhya Pradesh,2024-03-02,33.2,0.0,48.5,25.1,41.3,7.0,957.3,36.3
Maharashtra,2024-03-02,32.5,0.0,24.8,29.5,35.3,13.5,956.0,32.5
Manipur,2024-03-02,23.1,2.0,55.7,16.0,30.2,11.5,920.9,23.1
Meghalaya,2024-03-02,14.4,1.3,85.4,9.1,19.5,4.5,863.0,14.4
Mizoram,2024-03-02,25.3,1.6,64.7,17.2,31.7,13.3,894.9,25.3
Nagaland,2024-03-02,24.4,1.2,56.0,18.3,32.3,11.1,871.5,24.4
Odisha,2024-03-02,33.7,1.2,66.3,24.9,41.0,18.1,998.4,44.1
Punjab,2024-03-02,30.3,0.0,39.3,25.2,34.1,10.2,981.6,30.3
Rajasthan,2024-03-02,42.7,0.0,15.0,35.8,50.0,15.8,981.6,42.7
Sikkim,2024-03-02,8.7,1.4,65.2,5.2,11.2,36.5,781.4,8.7
Tamil Nadu,2024-03-02,33.9,0.0,86.4,28.7,38.8,27.7,994.3,55.4
Telangana,2024-03-02,33.5,1.2,22.4,29.7,40.3,6.2,951.8,33.5
Tripura,2024-03-02,27.6,1.2,65.8,24.8,33.1,5.8,1001.9,29.4
Uttar Pradesh,2024-03-02,33.0,0.8,24.8,24.3,45.6,11.4,992.9,33.0
Uttarakhand,2024-03-02,22.5,0.0,44.1,12.3,30.3,29.1,853.4,22.5
West Bengal,2024-03-02,37.5,0.8,60.7,34.0,43.6,19.7,1018.1,53.7
Andaman and Nicobar Islands,2024-03-02,32.9,0.5,83.6,29.1,37.8,24.8,1002.8,49.8
Chandigarh,2024-03-02,28.6,1.6,47.3,23.4,30.2,7.8,971.0,28.8
Dadra and Nagar Haveli and Daman and Diu,2024-03-02,27.8,0.0,79.0,23.5,30.8,20.8,1011.0,31.5
Delhi,2024-03-02,33.4,0.0,15.0,28.1,37.1,5.4,998.2,33.4
Jammu and Kashmir,2024-03-02,11.8,0.0,47.1,5.4,17.8,28.5,815.6,11.8
Ladakh,2024-03-02,-6.4,0.0,15.0,-24.6,5.9,17.5,604.0,-6.4
Lakshadweep,2024-03-02,32.3,0.0,79.0,30.2,34.8,25.1,1015.1,45.1
Puducherry,2024-03-02,35.9,0.0,85.1,33.0,42.9,21.1,1018.0,64.7
Andhra Pradesh,2024-03-03,38.5,0.0,50.7,35.0,43.1,14.8,1000.1,50.5
Arunachal Pradesh,2024-03-03,11.1,0.0,48.1,3.9,17.5,28.3,748.0,11.1
Assam,2024-03-03,31.9,0.0,57.1,23.6,38.9,9.0,1010.7,35.9
Bihar,2024-03-03,35.8,0.0,66.1,31.8,35.8,9.6,1007.6,50.8
Chhattisgarh,2024-03-03,45.3,0.0,35.5,36.2,52.7,12.3,983.6,45.3
Goa,2024-03-03,28.6,0.0,88.6,24.6,33.7,19.9,1013.7,35.5
Gujarat,2024-03-03,38.4,0.2,15.0,28.9,52.3,18.7,984.9,38.4
Haryana,2024-03-03,31.2,0.6,15.6,24.6,38.4,9.1,990.4,31.2
Himachal Pradesh,2024-03-03,16.0,0.2,46.9,12.4,19.3,25.6,743.0,16.0
Jharkhand,2024-03-03,32.2,0.0,56.9,24.0,37.4,15.5,973.1,36.6
Karnataka,2024-03-03,25.4,0.0,47.5,19.6,28.9,14.9,919.7,25.4
Kerala,2024-03-03,25.7,0.0,96.8,20.2,30.9,19.2,1008.1,25.7
Madhya Pradesh,2024-03-03,33.6,0.0,49.8,31.0,37.7,10.0,954.1,37.5
Maharashtra,2024-03-03,25.7,1.7,33.3,17.4,33.6,21.7,934.2,25.7
Manipur,2024-03-03,22.6,0.0,57.8,19.1,27.2,9.4,920.7,22.6
Meghalaya,2024-03-03,16.4,5.7,75.3,12.3,19.9,12.2,870.8,16.4
Mizoram,2024-03-03,26.8,0.0,61.4,19.9,38.5,9.1,891.3,26.8
Nagaland,2024-03-03,24.4,0.0,53.4,18.9,27.6,11.5,870.6,24.4
Odisha,2024-03-03,30.6,1.5,69.6,26.1,34.7,17.2,1004.2,36.3
Punjab,2024-03-03,31.0,0.0,35.3,22.4,37.0,13.2,989.4,31.0
Rajasthan,2024-03-03,46.3,0.0,15.0,30.0,61.9,16.2,989.8,46.3
Sikkim,2024-03-03,11.9,0.0,70.5,4.6,17.6,31.2,784.6,11.9
Tamil Nadu,2024-03-03,30.7,0.0,70.9,27.8,35.6,24.6,1005.6,37.1
Telangana,2024-03-03,33.3,0.0,24.1,26.8,39.6,6.3,960.8,33.3
Tripura,2024-03-03,31.3,2.2,57.4,27.6,33.3,19.2,996.7,34.8
