Region,Date,Temperature_C,Precipitation_mm,Humidity_percent,Min_Temperature_C,Max_Temperature_C,Wind_Speed_kmh,Atmospheric_Pressure_hPa,Heat_Index_C
Karnataka,2024-02-20,13.9,0.5,66.2,5.8,24.2,17.9,918.0,13.9
Kerala,2024-02-20,24.9,0.0,79.8,20.1,28.6,8.2,1013.3,24.9
Madhya Pradesh,2024-02-20,15.1,0.0,48.4,5.5,22.3,8.4,952.2,15.1
Maharashtra,2024-02-20,18.0,0.0,34.8,13.3,22.6,19.6,952.5,18.0
Manipur,2024-02-20,12.3,0.0,71.7,3.5,20.8,13.6,925.0,12.3
Meghalaya,2024-02-20,6.6,0.0,80.2,0.1,14.3,4.3,881.7,6.6
Mizoram,2024-02-20,11.8,0.0,86.9,2.7,19.2,5.6,902.0,11.8
Nagaland,2024-02-20,8.3,0.0,74.1,2.1,14.8,11.6,871.4,8.3
Odisha,2024-02-20,23.4,0.0,60.9,15.1,31.8,23.4,994.6,23.4
Punjab,2024-02-20,21.5,0.0,45.1,15.6,26.8,3.2,985.8,21.5
Rajasthan,2024-02-20,19.2,0.0,15.0,12.4,25.2,10.4,990.0,19.2
Sikkim,2024-02-20,-5.9,0.4,53.4,-11.6,-1.4,27.0,800.8,-5.9
Tamil Nadu,2024-02-20,23.8,0.5,93.0,18.6,25.8,10.1,1010.7,23.8
Telangana,2024-02-20,17.0,0.1,39.9,11.9,20.4,9.4,953.8,17.0
Tripura,2024-02-20,19.6,23.7,79.4,15.0,26.4,2.7,995.7,19.6
Uttar Pradesh,2024-02-20,21.4,0.0,50.1,14.3,25.0,9.2,994.3,21.4
Uttarakhand,2024-02-20,2.8,0.0,60.0,-3.0,9.6,29.2,871.1,2.8
West Bengal,2024-02-20,22.2,5.1,67.6,17.9,23.5,13.9,1000.8,22.2
Andaman and Nicobar Islands,2024-02-20,19.8,0.0,98.0,15.2,23.9,23.5,1019.5,19.8
Chandigarh,2024-02-20,16.9,0.1,50.2,8.8,21.7,14.0,983.4,16.9
Dadra and Nagar Haveli and Daman and Diu,2024-02-20,22.8,0.5,73.0,20.0,27.8,13.9,1018.8,22.8
Delhi,2024-02-20,17.6,0.8,27.6,12.8,21.6,7.8,991.5,17.6
Jammu and Kashmir,2024-02-20,-15.1,0.0,89.8,-25.2,-2.4,32.7,823.2,-15.1
Ladakh,2024-02-20,-30.0,0.0,41.4,-44.8,-16.7,15.7,596.1,-30.0
Lakshadweep,2024-02-20,21.6,0.2,98.0,18.9,24.8,16.1,1011.0,21.6
Puducherry,2024-02-20,25.6,0.5,95.9,20.4,31.8,16.6,1017.2,25.6
Andhra Pradesh,2024-02-21,24.1,1.3,67.8,19.9,31.3,12.2,1005.8,24.1
Arunachal Pradesh,2024-02-21,-5.1,1.2,74.5,-16.0,4.1,38.6,767.1,-5.1
Assam,2024-02-21,18.1,0.1,63.0,12.6,24.9,6.8,1005.6,18.1
Bihar,2024-02-21,21.3,0.9,64.5,13.2,30.3,10.8,1010.1,21.3
Chhattisgarh,2024-02-21,18.5,0.3,61.9,11.1,23.5,12.1,981.5,18.5
Goa,2024-02-21,23.8,0.0,98.0,20.9,26.0,12.7,1018.5,23.8
Gujarat,2024-02-21,14.9,0.0,15.0,8.2,21.1,8.6,1005.1,14.9
Haryana,2024-02-21,18.2,0.9,37.8,9.5,23.8,13.5,978.8,18.2
Himachal Pradesh,2024-02-21,-6.9,0.0,64.6,-15.2,3.2,30.7,749.7,-6.9
Jharkhand,2024-02-21,21.2,0.0,65.0,17.9,24.9,4.4,985.7,21.2
Karnataka,2024-02-21,19.1,0.5,44.4,14.4,25.2,15.8,930.3,19.1
Kerala,2024-02-21,28.4,0.0,98.0,23.7,36.6,18.5,1016.0,37.5
Madhya Pradesh,2024-02-21,16.2,0.6,51.7,12.1,21.6,10.4,961.1,16.2
Maharashtra,2024-02-21,13.6,2.5,51.1,7.9,20.6,12.6,947.0,13.6
Manipur,2024-02-21,14.7,0.6,65.8,12.0,19.5,6.5,925.5,14.7
Meghalaya,2024-02-21,9.7,0.0,84.7,4.5,15.4,5.9,871.7,9.7
Mizoram,2024-02-21,7.6,0.0,83.0,2.2,15.2,9.0,891.6,7.6
Nagaland,2024-02-21,7.2,0.0,89.0,-1.7,11.8,3.1,874.2,7.2
Odisha,2024-02-21,23.9,0.5,58.3,17.0,30.2,14.4,1000.1,23.9
Punjab,2024-02-21,22.5,0.1,54.7,13.4,27.8,9.3,989.2,22.5
Rajasthan,2024-02-21,22.3,0.0,15.0,16.3,31.2,9.0,987.5,22.3
Sikkim,2024-02-21,-6.3,0.1,65.0,-15.3,3.0,33.7,794.4,-6.3
Tamil Nadu,2024-02-21,26.6,0.0,82.6,23.7,28.8,15.3,1000.7,26.6
Telangana,2024-02-21,24.9,0.4,38.7,22.5,26.8,9.2,954.0,24.9
Tripura,2024-02-21,19.9,8.9,66.0,15.6,24.1,11.2,1006.0,19.9
Uttar Pradesh,2024-02-21,20.5,0.0,44.6,13.5,28.9,6.8,1003.5,20.5
Uttarakhand,2024-02-21,-0.9,0.5,58.6,-7.1,3.9,29.8,857.8,-0.9
West Bengal,2024-02-21,23.0,0.4,73.0,15.0,28.6,12.3,1016.9,23.0
Andaman and Nicobar Islands,2024-02-21,21.9,0.0,98.0,18.6,26.7,14.9,1004.7,21.9
Chandigarh,2024-02-21,11.2,0.0,68.6,3.3,18.9,9.2,972.3,11.2
Dadra and Nagar Haveli and Daman and Diu,2024-02-21,30.0,0.4,82.8,28.1,33.0,21.8,1012.9,38.4
Delhi,2024-02-21,24.1,0.0,19.8,15.2,30.2,7.0,1003.7,24.1
Jammu and Kashmir,2024-02-21,-13.3,0.0,81.8,-22.9,-2.0,36.5,810.4,-13.3
Ladakh,2024-02-21,-23.3,0.0,23.1,-34.2,-12.7,17.3,601.2,-23.3
Lakshadweep,2024-02-21,25.4,0.0,96.1,23.6,26.0,23.3,1016.8,25.4
Puducherry,2024-02-21,21.7,0.2,93.6,17.6,25.5,14.7,1017.7,21.7
Andhra Pradesh,2024-02-22,24.8,0.0,61.9,21.7,30.6,9.1,997.6,24.8
Arunachal Pradesh,2024-02-22,-4.1,0.0,72.4,-15.0,4.3,30.3,770.7,-4.1
Assam,2024-02-22,23.8,0.0,71.3,21.2,28.1,4.5,1009.1,23.8
Bihar,2024-02-22,19.7,0.0,64.2,12.1,25.6,8.5,1012.9,19.7
Chhattisgarh,2024-02-22,22.9,1.6,66.6,14.3,30.1,6.3,977.5,22.9
Goa,2024-02-22,23.8,0.8,86.8,24.1,24.5,15.3,1017.1,23.8
Gujarat,2024-02-22,19.1,0.0,15.0,7.0,31.6,8.5,1008.1,19.1
Haryana,2024-02-22,20.0,0.0,51.7,20.6,24.3,11.7,984.3,20.0
Himachal Pradesh,2024-02-22,-11.4,0.0,76.8,-20.2,-1.3,29.6,757.3,-11.4
Jharkhand,2024-02-22,22.9,0.1,72.3,15.1,33.5,9.0,982.7,22.9
Karnataka,2024-02-22,14.4,0.0,69.3,10.3,22.2,13.9,918.5,14.4
Kerala,2024-02-22,25.7,5.3,93.6,22.0,28.2,18.8,1007.8,25.7
Madhya Pradesh,2024-02-22,22.5,0.3,63.0,18.9,27.1,3.3,956.7,22.5
Maharashtra,2024-02-22,18.7,1.7,45.1,11.3,25.9,9.3,942.4,18.7
Manipur,2024-02-22,9.3,0.8,84.2,2.5,14.9,5.5,911.5,9.3
Meghalaya,2024-02-22,9.8,1.4,80.0,1.4,14.1,1.8,884.8,9.8
Mizoram,2024-02-22,7.4,0.0,68.6,-1.5,14.3,6.1,903.9,7.4
Nagaland,2024-02-22,13.1,1.6,68.0,6.8,19.7,14.0,881.5,13.1
Odisha,2024-02-22,23.5,0.7,51.5,15.3,31.5,11.6,1009.5,23.5
Punjab,2024-02-22,20.2,0.0,60.4,19.2,24.6,2.7,993.8,20.2
Rajasthan,2024-02-22,16.8,0.0,15.0,8.6,24.0,22.6,990.9,16.8
Sikkim,2024-02-22,-6.5,0.6,79.4,-17.4,2.6,32.8,796.9,-6.5
Tamil Nadu,2024-02-22,27.3,28.0,83.0,23.5,29.7,6.9,994.6,30.9
Telangana,2024-02-22,21.9,0.0,50.2,16.4,30.5,9.6,960.5,21.9
Tripura,2024-02-22,26.4,0.5,65.9,21.2,33.0,10.3,1016.5,26.4
Uttar Pradesh,2024-02-22,26.4,0.0,48.4,17.7,36.4,6.4,999.0,26.4
Uttarakhand,2024-02-22,-0.9,0.0,61.0,-9.5,9.9,31.6,864.0,-0.9
West Bengal,2024-02-22,27.5,0.0,56.8,22.2,34.1,10.9,1022.0,28.5
Andaman and Nicobar Islands,2024-02-22,25.8,0.0,95.3,19.0,32.3,18.6,1001.4,25.8
Chandigarh,2024-02-22,21.6,0.2,60.3,18.3,28.2,0.0,983.6,21.6
Dadra and Nagar Haveli and Daman and Diu,2024-02-22,28.8,0.0,82.7,26.9,30.4,19.2,1019.0,34.7
Delhi,2024-02-22,20.6,0.1,35.6,16.5,26.6,10.6,1001.9,20.6
Jammu and Kashmir,2024-02-22,-7.4,0.3,81.6,-11.8,-1.2,33.5,816.3,-7.4
Ladakh,2024-02-22,-24.3,1.5,36.1,-38.4,-8.4,21.8,594.7,-24.3
Lakshadweep,2024-02-22,27.9,0.0,98.0,24.9,31.3,15.2,1018.3,35.5
Puducherry,2024-02-22,32.8,0.0,92.4,28.8,36.2,7.6,1023.8,54.2
Andhra Pradesh,2024-02-23,26.1,1.9,59.2,18.9,34.8,22.2,1004.5,26.1
Arunachal Pradesh,2024-02-23,-5.8,1.6,64.7,-16.6,4.7,33.7,766.2,-5.8
Assam,2024-02-23,14.6,0.0,74.9,9.3,19.3,7.9,1007.5,14.6
Bihar,2024-02-23,24.7,0.0,72.3,19.9,26.8,12.0,1001.9,24.7
Chhattisgarh,2024-02-23,19.8,0.0,60.1,14.4,23.0,10.1,978.6,19.8
Goa,2024-02-23,25.4,0.0,89.9,21.3,27.6,17.9,1018.2,25.4
Gujarat,2024-02-23,20.1,0.5,15.0,7.9,29.8,15.3,999.9,20.1
Haryana,2024-02-23,20.6,0.0,27.4,14.8,23.3,6.9,994.4,20.6
Himachal Pradesh,2024-02-23,-13.3,0.0,74.1,-24.1,-5.4,31.9,738.4,-13.3
Jharkhand,2024-02-23,19.1,0.0,71.5,12.3,25.3,5.2,986.0,19.1
Karnataka,2024-02-23,15.6,0.3,77.5,10.8,24.4,15.2,926.4,15.6
Kerala,2024-02-23,26.7,0.8,96.0,25.4,28.3,21.2,1010.3,26.7
Madhya Pradesh,2024-02-23,16.1,1.2,48.4,15.7,20.6,13.4,962.1,16.1
Maharashtra,2024-02-23,16.8,0.0,43.9,14.7,20.6,11.6,939.4,16.8
Manipur,2024-02-23,8.4,0.0,78.4,0.1,13.2,12.0,920.3,8.4
Meghalaya,2024-02-23,6.1,1.3,88.7,1.5,8.7,7.7,876.6,6.1
Mizoram,2024-02-23,8.7,0.6,73.8,3.7,17.3,4.6,902.7,8.7
Nagaland,2024-02-23,7.5,0.0,78.9,-0.6,16.5,6.9,877.4,7.5
Odisha,2024-02-23,21.6,0.1,82.3,16.2,27.7,10.8,1005.1,21.6
Punjab,2024-02-23,20.2,0.0,50.8,17.1,28.7,13.0,991.7,20.2
Rajasthan,2024-02-23,24.6,0.2,15.0,18.7,32.4,7.4,991.2,24.6
Sikkim,2024-02-23,-6.2,0.2,79.0,-9.7,-2.3,35.9,786.1,-6.2
Tamil Nadu,2024-02-23,29.4,0.3,92.1,28.6,30.9,23.6,998.5,39.4
Telangana,2024-02-23,19.0,0.4,40.0,10.4,26.1,11.0,950.9,19.0
Tripura,2024-02-23,19.2,0.0,82.1,15.3,23.4,8.6,1009.1,19.2
Uttar Pradesh,2024-02-23,25.1,0.7,58.7,20.4,34.2,11.6,1001.1,25.1
Uttarakhand,2024-02-23,-3.5,0.0,73.1,-10.2,2.5,33.5,856.8,-3.5
West Bengal,2024-02-23,25.0,2.1,60.5,15.0,33.7,21.1,1006.8,25.0
Andaman and Nicobar Islands,2024-02-23,20.0,0.0,98.0,16.3,24.1,21.9,1017.5,20.0
Chandigarh,2024-02-23,19.8,0.0,56.8,15.3,23.8,11.0,981.3,19.8
Dadra and Nagar Haveli and Daman and Diu,2024-02-23,25.2,0.0,85.1,23.5,27.9,15.8,1018.9,25.2
Delhi,2024-02-23,21.2,1.5,53.3,17.8,21.6,8.0,982.6,21.2
Jammu and Kashmir,2024-02-23,-7.3,0.0,76.2,-16.2,-1.5,34.0,823.8,-7.3
Ladakh,2024-02-23,-22.0,0.9,33.8,-32.6,-8.7,15.8,602.6,-22.0
Lakshadweep,2024-02-23,25.2,0.0,72.8,24.9,28.5,16.2,1008.5,25.2
Puducherry,2024-02-23,28.0,0.0,82.5,23.1,30.6,18.3,1012.9,32.4
Andhra Pradesh,2024-02-24,20.6,0.0,74.7,12.1,28.0,12.3,998.2,20.6
Arunachal Pradesh,2024-02-24,-8.8,0.0,74.6,-16.8,-4.7,29.7,766.9,-8.8
Assam,2024-02-24,15.6,1.9,68.9,9.6,22.6,10.5,997.3,15.6
Bihar,2024-02-24,27.1,0.0,54.7,23.6,33.0,4.2,1010.8,27.8
Chhattisgarh,2024-02-24,26.4,0.0,67.7,20.7,30.7,8.1,982.2,26.4
Goa,2024-02-24,29.4,0.1,91.1,28.3,32.7,9.2,1007.9,39.0
Gujarat,2024-02-24,18.2,0.0,23.9,3.8,33.4,12.2,1006.7,18.2
Haryana,2024-02-24,18.5,0.0,32.2,9.8,27.6,14.3,999.8,18.5
Himachal Pradesh,2024-02-24,-9.1,0.0,61.9,-19.4,-0.4,36.1,738.8,-9.1
Jharkhand,2024-02-24,17.5,1.3,81.4,12.6,22.1,7.4,980.9,17.5
Karnataka,2024-02-24,18.4,0.0,66.9,12.0,27.8,18.3,909.7,18.4
Kerala,2024-02-24,24.7,1.0,95.0,21.9,28.6,21.2,1008.2,24.7
Madhya Pradesh,2024-02-24,12.8,0.0,45.8,7.2,17.8,9.7,960.7,12.8
Maharashtra,2024-02-24,17.7,0.0,45.9,10.2,21.7,12.0,952.3,17.7
Manipur,2024-02-24,13.9,0.0,72.5,9.5,20.0,7.8,922.4,13.9
Meghalaya,2024-02-24,10.4,0.0,77.1,2.7,14.8,11.0,880.6,10.4
Mizoram,2024-02-24,14.7,0.6,79.7,8.9,19.0,7.3,897.6,14.7
Nagaland,2024-02-24,12.2,1.3,79.1,3.5,18.8,5.0,870.4,12.2
Odisha,2024-02-24,25.5,0.1,74.0,19.7,29.6,10.8,993.7,25.5
Punjab,2024-02-24,21.6,0.0,52.8,15.2,28.1,9.2,991.9,21.6
Rajasthan,2024-02-24,13.9,0.6,20.6,2.3,26.2,8.0,980.9,13.9
Sikkim,2024-02-24,-1.7,0.0,56.9,-8.2,7.2,26.0,795.9,-1.7
Tamil Nadu,2024-02-24,25.1,0.0,96.5,22.1,32.6,18.3,1011.9,25.1
Telangana,2024-02-24,21.7,0.4,35.6,15.6,26.1,10.8,961.5,21.7
Tripura,2024-02-24,25.5,0.0,61.9,23.5,28.1,5.6,1015.2,25.5
Uttar Pradesh,2024-02-24,29.3,0.0,44.7,24.9,34.0,4.0,1008.3,29.4
Uttarakhand,2024-02-24,-8.5,0.0,58.0,-12.0,-3.5,32.2,865.7,-8.5
West Bengal,2024-02-24,19.5,0.0,84.4,17.1,22.3,9.8,1025.3,19.5
Andaman and Nicobar Islands,2024-02-24,23.8,0.0,84.5,20.1,27.4,13.8,1010.6,23.8
Chandigarh,2024-02-24,16.5,0.0,47.0,6.9,24.7,12.7,977.6,16.5
Dadra and Nagar Haveli and Daman and Diu,2024-02-24,28.7,0.2,77.7,23.1,36.7,14.9,999.7,33.5
Delhi,2024-02-24,20.2,0.0,44.2,17.8,28.3,8.5,996.2,20.2
Jammu and Kashmir,2024-02-24,-11.1,0.1,88.0,-18.3,-2.2,31.2,810.3,-11.1
Ladakh,2024-02-24,-20.2,0.0,25.5,-30.2,-11.2,16.4,611.0,-20.2
Lakshadweep,2024-02-24,26.5,0.0,98.0,24.4,33.0,9.3,1008.4,26.5
Puducherry,2024-02-24,21.9,0.0,85.1,16.2,26.7,21.0,1020.0,21.9
Andhra Pradesh,2024-02-25,20.1,0.5,79.3,14.1,24.6,18.3,1007.8,20.1
Arunachal Pradesh,2024-02-25,0.6,0.0,74.7,-6.4,5.7,30.3,766.7,0.6
Assam,2024-02-25,25.9,0.1,63.0,23.5,29.7,3.2,1008.4,25.9
Bihar,2024-02-25,28.8,0.0,61.4,24.9,31.7,14.9,1014.9,30.9
Chhattisgarh,2024-02-25,22.5,0.5,63.8,16.7,27.4,11.8,980.5,22.5
Goa,2024-02-25,23.2,0.0,98.0,19.6,27.9,13.1,1016.8,23.2
Gujarat,2024-02-25,21.3,0.0,15.0,13.1,28.7,7.2,1004.3,21.3
Haryana,2024-02-25,20.3,0.0,39.3,13.5,29.2,7.0,989.9,20.3
Himachal Pradesh,2024-02-25,-8.1,0.0,67.4,-15.6,-0.6,36.5,749.6,-8.1
Jharkhand,2024-02-25,16.2,0.0,74.3,9.6,19.9,8.5,981.7,16.2
Karnataka,2024-02-25,17.9,0.0,66.1,7.7,26.6,10.0,934.4,17.9
Kerala,2024-02-25,24.8,0.0,94.0,20.1,28.3,9.3,1014.6,24.8
Madhya Pradesh,2024-02-25,15.8,0.5,51.2,9.4,23.3,10.1,968.8,15.8
Maharashtra,2024-02-25,20.7,0.5,43.3,11.9,28.1,12.6,931.1,20.7
Manipur,2024-02-25,14.4,0.0,77.4,6.5,23.1,11.0,931.1,14.4
Meghalaya,2024-02-25,9.9,0.0,75.1,0.7,18.0,14.3,876.1,9.9
Mizoram,2024-02-25,9.8,0.5,76.9,1.7,16.3,12.6,894.0,9.8
Nagaland,2024-02-25,6.1,0.0,80.0,1.9,9.2,7.2,872.6,6.1
Odisha,2024-02-25,18.6,0.0,82.8,9.8,27.9,5.1,996.8,18.6
Punjab,2024-02-25,16.2,0.3,55.2,6.8,22.2,10.5,982.7,16.2
Rajasthan,2024-02-25,16.2,0.0,15.0,4.6,25.8,9.7,987.0,16.2
Sikkim,2024-02-25,-6.6,0.7,68.6,-15.2,-1.1,35.6,787.6,-6.6
Tamil Nadu,2024-02-25,25.5,0.0,95.6,22.0,31.3,11.3,1000.6,25.5
Telangana,2024-02-25,25.3,1.6,41.0,20.1,28.8,3.7,963.0,25.3
Tripura,2024-02-25,20.4,0.0,71.0,17.8,23.4,9.6,1001.9,20.4
Uttar Pradesh,2024-02-25,24.1,0.0,57.0,16.2,27.3,14.7,998.5,24.1
Uttarakhand,2024-02-25,2.4,0.0,70.5,-6.2,12.5,34.2,863.0,2.4
West Bengal,2024-02-25,24.1,0.0,62.6,18.9,29.6,9.7,1005.7,24.1
Andaman and Nicobar Islands,2024-02-25,26.8,0.1,98.0,25.7,29.5,19.7,1014.0,26.8
Chandigarh,2024-02-25,18.1,0.0,61.3,15.7,20.9,9.6,978.4,18.1
Dadra and Nagar Haveli and Daman and Diu,2024-02-25,22.7,0.0,98.0,21.3,28.2,10.6,1017.7,22.7
Delhi,2024-02-25,15.5,0.0,33.7,6.0,22.4,3.7,1001.8,15.5
Jammu and Kashmir,2024-02-25,-9.7,0.8,85.3,-13.5,-2.5,43.0,824.5,-9.7
Ladakh,2024-02-25,-26.2,1.1,15.0,-33.5,-17.2,15.6,601.0,-26.2
Lakshadweep,2024-02-25,27.8,0.0,98.0,24.3,28.2,21.0,1008.9,35.2
Puducherry,2024-02-25,22.0,0.4,87.6,18.9,23.9,22.0,1016.0,22.0
Andhra Pradesh,2024-02-26,27.6,0.0,63.0,22.7,33.0,18.1,1002.6,29.1
Arunachal Pradesh,2024-02-26,-7.7,0.0,78.1,-18.3,0.3,32.1,767.0,-7.7
Assam,2024-02-26,21.4,0.0,58.3,15.3,27.1,9.3,1011.9,21.4
Bihar,2024-02-26,25.5,0.0,61.8,21.0,27.8,11.6,1006.5,25.5
Chhattisgarh,2024-02-26,18.7,0.0,55.0,12.6,25.5,6.5,971.9,18.7
Goa,2024-02-26,29.3,0.0,98.0,25.8,33.8,18.8,1011.4,40.7
Gujarat,2024-02-26,24.7,0.0,15.0,18.9,28.7,10.6,1006.5,24.7
Haryana,2024-02-26,19.6,0.0,51.5,16.5,23.4,12.5,972.2,19.6
Himachal Pradesh,2024-02-26,-12.3,0.8,68.4,-16.8,-8.2,35.4,748.2,-12.3
Jharkhand,2024-02-26,16.1,0.0,74.7,11.4,21.9,9.3,984.0,16.1
Karnataka,2024-02-26,14.6,1.1,49.9,8.0,23.6,10.6,925.1,14.6
Kerala,2024-02-26,25.8,0.0,96.3,25.3,29.8,12.6,1019.3,25.8
Madhya Pradesh,2024-02-26,15.7,0.0,56.8,9.0,22.6,7.1,964.8,15.7
Maharashtra,2024-02-26,11.8,1.2,45.2,5.8,16.8,17.3,950.3,11.8
Manipur,2024-02-26,7.4,1.5,75.6,1.3,14.0,0.0,908.9,7.4
Meghalaya,2024-02-26,7.3,0.2,73.4,2.5,14.9,11.1,863.9,7.3
Mizoram,2024-02-26,16.1,0.0,75.8,10.8,22.9,9.5,891.4,16.1
Nagaland,2024-02-26,7.2,1.0,82.9,2.6,14.1,10.3,865.8,7.2
Odisha,2024-02-26,20.6,0.0,89.9,16.1,26.8,15.7,997.3,20.6
Punjab,2024-02-26,17.6,0.6,45.7,11.5,23.4,8.9,989.1,17.6
Rajasthan,2024-02-26,22.6,1.5,15.0,13.8,28.5,11.6,989.1,22.6
Sikkim,2024-02-26,-4.9,0.0,58.8,-13.2,0.2,34.8,786.5,-4.9
Tamil Nadu,2024-02-26,31.8,11.9,75.4,27.5,36.3,13.9,1000.8,41.9
Telangana,2024-02-26,18.4,0.0,44.4,13.2,20.1,6.2,952.7,18.4
Tripura,2024-02-26,27.4,0.0,52.7,17.2,35.7,10.7,1011.3,28.0
Uttar Pradesh,2024-02-26,20.2,0.0,55.7,15.1,25.5,1.8,998.9,20.2
Uttarakhand,2024-02-26,4.2,0.0,59.5,-6.0,17.1,34.3,861.1,4.2
West Bengal,2024-02-26,25.4,0.0,61.9,19.9,31.0,7.2,1026.8,25.4
Andaman and Nicobar Islands,2024-02-26,25.0,0.0,92.8,26.1,29.4,15.2,1013.8,25.0
Chandigarh,2024-02-26,20.0,0.7,51.1,12.4,28.5,10.7,969.5,20.0
Dadra and Nagar Haveli and Daman and Diu,2024-02-26,28.2,0.0,91.2,23.5,31.2,15.8,1014.4,34.8
Delhi,2024-02-26,17.8,0.6,50.4,8.8,24.6,6.4,998.3,17.8
Jammu and Kashmir,2024-02-26,-12.0,0.0,71.9,-18.9,-1.4,31.7,818.8,-12.0
Ladakh,2024-02-26,-22.1,1.2,17.1,-30.2,-8.5,18.4,604.7,-22.1
Lakshadweep,2024-02-26,22.0,0.0,98.0,18.6,25.3,21.2,1015.8,22.0
Puducherry,2024-02-26,23.7,1.5,92.3,21.1,26.6,19.7,1016.3,23.7
Andhra Pradesh,2024-02-27,22.5,0.0,71.9,19.5,26.1,10.7,985.9,22.5
Arunachal Pradesh,2024-02-27,-9.1,0.0,85.1,-16.7,-0.8,30.1,770.9,-9.1
Assam,2024-02-27,20.9,1.1,60.8,12.7,30.4,6.1,1011.3,20.9
Bihar,2024-02-27,25.1,0.0,74.8,19.2,27.9,5.1,1002.5,25.1
Chhattisgarh,2024-02-27,24.4,0.7,57.6,15.8,30.5,7.2,972.5,24.4
Goa,2024-02-27,23.3,0.0,96.0,21.4,26.4,18.1,1019.8,23.3
Gujarat,2024-02-27,15.0,0.0,15.0,2.2,28.3,12.0,1007.9,15.0
Haryana,2024-02-27,17.5,2.0,55.0,10.2,26.7,5.6,980.5,17.5
Himachal Pradesh,2024-02-27,-7.2,0.0,69.2,-10.5,-2.0,38.0,738.0,-7.2
Jharkhand,2024-02-27,15.8,0.0,86.0,10.6,20.0,8.4,981.8,15.8
Karnataka,2024-02-27,15.8,0.8,73.0,5.3,22.3,11.2,923.2,15.8
Kerala,2024-02-27,21.7,0.0,97.7,17.2,28.6,13.7,1013.7,21.7
Madhya Pradesh,2024-02-27,19.3,1.0,50.7,15.3,26.0,7.9,952.1,19.3
Maharashtra,2024-02-27,17.1,0.2,34.8,9.5,26.2,13.7,938.4,17.1
Manipur,2024-02-27,14.9,0.0,79.3,13.1,16.1,9.4,923.0,14.9
Meghalaya,2024-02-27,11.0,0.0,76.9,4.3,15.9,4.5,887.1,11.0
Mizoram,2024-02-27,10.8,0.0,71.1,6.0,16.3,2.6,891.4,10.8
Nagaland,2024-02-27,10.7,0.0,74.8,4.4,17.8,7.0,882.7,10.7
Odisha,2024-02-27,25.5,0.3,71.5,20.9,29.4,14.0,1008.2,25.5
Punjab,2024-02-27,20.4,0.0,43.8,13.2,28.6,8.7,989.6,20.4
Rajasthan,2024-02-27,17.0,0.7,15.0,9.4,22.9,15.2,983.3,17.0
Sikkim,2024-02-27,-4.7,0.0,48.9,-12.4,4.4,35.8,815.0,-4.7
Tamil Nadu,2024-02-27,18.1,0.0,98.0,16.5,25.5,18.4,1005.3,18.1
Telangana,2024-02-27,19.4,0.0,52.5,10.4,28.2,7.9,952.1,19.4
Tripura,2024-02-27,17.4,0.0,78.6,13.0,25.2,11.8,1014.6,17.4
Uttar Pradesh,2024-02-27,19.5,0.0,50.9,15.3,24.6,8.8,997.9,19.5
Uttarakhand,2024-02-27,-0.1,1.0,61.0,-10.6,6.9,31.1,869.4,-0.1
West Bengal,2024-02-27,20.5,0.9,86.3,14.9,28.7,9.5,1018.0,20.5
Andaman and Nicobar Islands,2024-02-27,23.4,0.0,84.3,18.9,29.7,20.6,1017.0,23.4
Chandigarh,2024-02-27,20.3,1.0,52.5,15.6,27.6,11.0,981.3,20.3
Dadra and Nagar Haveli and Daman and Diu,2024-02-27,22.0,0.0,93.6,18.5,29.2,6.0,1017.1,22.0
Delhi,2024-02-27,18.7,1.2,46.7,14.8,27.9,2.4,995.3,18.7
Jammu and Kashmir,2024-02-27,-8.9,0.0,81.1,-19.0,1.9,32.8,817.7,-8.9
Ladakh,2024-02-27,-21.8,0.0,15.0,-38.8,-7.0,12.2,601.1,-21.8
Lakshadweep,2024-02-27,27.9,1.6,98.0,21.7,32.9,24.0,1017.6,35.4
Puducherry,2024-02-27,24.4,0.0,98.0,19.4,29.2,15.6,1019.3,24.4
Andhra Pradesh,2024-02-28,23.9,0.0,64.8,17.1,32.4,7.9,1001.5,23.9
Arunachal Pradesh,2024-02-28,-3.0,0.9,83.8,-7.5,5.6,35.3,772.5,-3.0
Assam,2024-02-28,22.1,0.8,64.8,18.1,27.6,11.8,1004.4,22.1
Bihar,2024-02-28,17.8,0.0,80.0,11.9,23.9,8.5,1002.9,17.8
Chhattisgarh,2024-02-28,22.6,0.0,57.8,13.9,32.4,13.7,996.4,22.6
Goa,2024-02-28,27.9,0.0,96.8,21.9,32.7,11.9,1029.3,35.4
Gujarat,2024-02-28,18.3,0.4,27.4,13.0,23.1,11.0,1004.9,18.3
Haryana,2024-02-28,24.0,1.7,41.4,16.5,30.1,11.1,993.1,24.0
Himachal Pradesh,2024-02-28,-10.1,0.4,68.7,-18.6,-3.1,32.2,738.6,-10.1
Jharkhand,2024-02-28,16.6,17.9,92.6,9.3,25.4,9.5,966.9,16.6
Karnataka,2024-02-28,13.4,0.0,59.2,5.8,22.1,16.8,919.8,13.4
Kerala,2024-02-28,26.1,0.3,91.0,21.9,30.7,13.3,1008.5,26.1
Madhya Pradesh,2024-02-28,16.9,0.0,56.2,7.2,23.3,5.7,950.6,16.9
Maharashtra,2024-02-28,19.8,0.3,43.5,13.5,26.0,13.9,937.7,19.8
Manipur,2024-02-28,11.0,0.0,80.8,7.3,18.1,5.7,921.1,11.0
